querytime,from,to,occupancy,train_series,train_direction,train_type
2019-04-20 17:11:34+02:00,8400058,8400561,medium,9200,away,IC
2019-04-20 18:49:25+02:00,8814001,8841004,low,500,away,IC
2019-06-12 05:59:58+02:00,8821121,8821006,medium,32400,away,S
2019-06-12 07:48:10+02:00,8814142,8814209,low,11700,back,S
2019-06-12 08:00:22+02:00,8814134,8814001,medium,11700,away,S
2019-06-12 12:07:10+02:00,8883311,8886009,low,1900,back,IC
2019-06-12 12:09:16+02:00,8883311,8886009,medium,1900,back,IC
2019-06-12 13:38:21+02:00,8833308,8812005,low,1700,back,IC
2019-06-12 14:00:02+02:00,8833308,8812005,low,1700,back,IC
2019-06-12 14:23:34+02:00,8814001,8814118,low,11900,back,S
2019-06-12 15:51:57+02:00,8821063,8821006,low,7200,away,P
2019-06-12 15:51:51+02:00,8821105,8821063,low,7200,away,P
2019-06-12 15:52:27+02:00,8821006,8821121,low,7200,back,P
2019-06-12 15:52:20+02:00,8821063,8821006,low,7200,back,P
2019-06-12 15:52:13+02:00,8821105,8821063,low,7200,back,P
2019-06-12 15:52:58+02:00,8821006,8821121,medium,2000,back,IC
2019-06-12 15:52:53+02:00,8821121,8822004,high,2000,back,IC
2019-06-12 16:10:05+02:00,8814001,8727100,high,9300,away,
2019-06-12 18:33:05+02:00,8886009,8886348,medium,1900,back,IC
2019-06-12 18:32:56+02:00,8883436,8886009,low,1900,back,IC
2019-06-12 19:01:06+02:00,8814167,8819406,high,4000,away,IC
2019-06-12 22:25:22+02:00,8821006,8821600,low,4300,away,IC
2019-06-27 08:11:20+02:00,8821006,8821121,low,1800,back,IC
2019-06-27 08:11:16+02:00,8821121,8821196,low,1800,back,IC
2019-06-27 08:11:26+02:00,8821196,8894748,medium,1800,back,IC
2019-06-27 08:21:30+02:00,8833209,8812005,high,7300,away,P
2019-06-27 09:27:17+02:00,8814308,8814001,medium,1700,away,IC
2019-06-27 13:14:35+02:00,8813003,8812005,high,400,away,IC
2019-06-27 13:14:32+02:00,8896149,8892106,medium,400,away,IC
2019-06-27 15:45:20+02:00,8819406,8833001,low,3600,away,
2019-06-27 16:08:06+02:00,8822608,8822715,medium,8300,back,P
2019-06-27 17:18:39+02:00,8891009,8891645,low,2800,back,IC
2019-06-27 17:59:42+02:00,8814001,8883006,medium,3700,back,IC
2019-06-27 18:12:01+02:00,8811601,8861200,medium,2100,away,IC
2019-05-11 18:11:33+02:00,8883006,8883808,medium,3400,away,IC
2019-05-11 18:11:29+02:00,8883808,8814308,medium,3400,away,IC
2019-05-11 19:13:58+02:00,8891660,8891652,low,2800,away,IC
2019-05-11 20:16:59+02:00,8814001,8892007,low,1500,back,IC
2019-09-08 13:57:29+02:00,8863008,8814001,medium,2100,back,IC
2019-09-08 14:57:34+02:00,8891009,8892007,low,1500,away,IC
2019-09-08 15:01:29+02:00,8821121,8892304,low,3000,away,IC
2019-09-08 17:53:56+02:00,8814266,8814456,low,93200,away,S
2019-09-11 07:52:30+02:00,8814001,8819406,low,2800,away,IC
2019-09-11 08:20:48+02:00,8811155,8811163,low,53300,back,S
2019-09-11 12:57:33+02:00,8895802,8895000,low,61500,back,S
2019-09-11 16:44:00+02:00,8833001,8891702,medium,500,back,IC
2019-09-11 17:52:26+02:00,8891645,8891009,high,2800,away,IC
2019-09-11 19:46:55+02:00,8821006,8813003,low,3100,back,IC
2019-09-11 21:04:01+02:00,8883006,8883808,low,3400,away,IC
2019-12-21 12:54:23+01:00,8814001,8892007,low,1500,back,IC
2019-12-21 19:12:54+01:00,8833001,8812005,high,500,back,IC
2019-12-21 19:14:21+01:00,8833001,8812005,low,500,back,IC
2019-07-22 09:45:34+02:00,8863008,8861200,low,2100,back,IC
2019-07-22 11:34:58+02:00,8871308,8814209,low,4500,away,IC
2019-07-22 15:15:17+02:00,8891702,8891009,low,500,away,IC
2019-07-22 15:15:41+02:00,8812005,8833001,low,500,away,IC
2019-07-22 17:45:34+02:00,8813003,8822004,low,11700,away,S
2019-07-22 18:29:10+02:00,8892007,8814001,high,500,away,IC
2019-07-22 19:43:41+02:00,8892007,8819406,high,2800,away,IC
2019-05-10 07:22:37+02:00,8833001,8812005,high,1700,back,IC
2019-05-10 08:13:56+02:00,8833001,8821006,medium,2900,back,IC
2019-05-10 08:49:09+02:00,8813003,8821006,low,4500,away,IC
2019-05-10 11:50:17+02:00,8822004,8812005,low,2000,back,IC
2019-05-10 11:53:00+02:00,8891702,8894508,high,1800,away,IC
2019-05-10 14:01:11+02:00,8819406,8891009,medium,2800,back,IC
2019-05-10 15:19:50+02:00,8821006,8821121,low,2600,away,IC
2019-05-10 17:22:08+02:00,8821006,8812005,high,3300,back,IC
2019-05-10 17:43:42+02:00,8812005,8833001,high,1500,away,IC
2019-05-10 18:15:44+02:00,8821006,8812005,medium,3300,back,IC
2019-05-10 19:25:06+02:00,8821006,8814001,medium,4500,back,IC
2019-05-10 19:25:10+02:00,8814001,8892007,high,1500,back,IC
2019-05-10 20:11:21+02:00,8821600,8821717,low,3400,away,IC
2019-05-10 22:44:51+02:00,8811411,8811528,low,86500,away,S
2019-07-01 05:35:21+02:00,8895208,8895802,high,2300,away,IC
2019-07-01 08:30:27+02:00,8892007,8812005,medium,7000,away,P
2019-07-01 11:38:53+02:00,8895067,8892007,medium,3600,back,IC
2019-07-01 13:30:55+02:00,8822459,8822004,low,2700,away,L
2019-07-01 17:58:33+02:00,8812005,8811916,medium,2100,away,IC
2019-07-01 18:25:24+02:00,8811304,8811601,high,2100,away,IC
2019-07-01 18:25:35+02:00,8811304,8811601,high,2100,away,IC
2019-04-01 05:41:17+02:00,8895208,8895802,high,2300,away,IC
2019-04-01 07:43:03+02:00,8813003,8822004,low,4500,away,IC
2019-04-01 08:08:57+02:00,8814001,8813003,medium,1500,away,IC
2019-04-01 08:37:09+02:00,8833209,8812005,high,7300,away,P
2019-04-01 09:07:35+02:00,8812005,8813003,medium,7300,away,P
2019-04-01 09:33:33+02:00,8892007,8892080,high,3000,away,IC
2019-04-01 09:58:16+02:00,8893120,8894201,high,1800,away,IC
2019-04-01 10:49:13+02:00,8814001,8892007,high,1500,back,IC
2019-04-01 12:38:08+02:00,8831039,8831807,medium,1500,back,IC
2019-04-01 12:38:33+02:00,8831039,8833001,medium,1500,back,IC
2019-04-01 12:38:13+02:00,8831039,8831807,medium,1500,back,IC
2019-04-01 12:38:21+02:00,8831039,8833001,medium,1500,back,IC
2019-04-01 12:38:43+02:00,8831807,8833605,medium,1500,back,IC
2019-04-01 12:38:54+02:00,8831807,8833605,medium,1500,back,IC
2019-04-01 12:38:47+02:00,8831807,8833605,medium,1500,back,IC
2019-04-01 12:39:15+02:00,8833001,8812005,medium,1500,back,IC
2019-04-01 12:39:19+02:00,8833308,8833001,medium,1500,back,IC
2019-04-01 12:39:03+02:00,8833605,8833308,medium,1500,back,IC
2019-04-01 12:39:23+02:00,8833605,8833308,medium,1500,back,IC
2019-04-01 12:39:07+02:00,8833605,8833308,medium,1500,back,IC
2019-04-01 12:39:11+02:00,8833308,8833001,medium,1500,back,IC
2019-04-01 12:40:12+02:00,8833001,8812005,low,1500,back,IC
2019-04-01 12:40:16+02:00,8833001,8812005,low,1500,back,IC
2019-04-01 12:40:20+02:00,8833308,8833001,low,1500,back,IC
2019-04-01 12:40:44+02:00,8833308,8833001,low,1500,back,IC
2019-04-01 12:40:39+02:00,8833308,8833001,low,1500,back,IC
2019-04-01 12:40:24+02:00,8833001,8812005,low,1500,back,IC
2019-04-01 12:40:32+02:00,8833001,8812005,low,1500,back,IC
2019-04-01 12:41:07+02:00,8833605,8833308,low,1500,back,IC
2019-04-01 12:41:03+02:00,8833605,8833308,low,1500,back,IC
2019-04-01 12:42:50+02:00,8833605,8833308,medium,1500,back,IC
2019-04-01 12:42:57+02:00,8833605,8833308,medium,1500,back,IC
2019-04-01 12:43:04+02:00,8831039,8833001,medium,1500,back,IC
2019-04-01 13:23:47+02:00,8821717,8821006,low,4300,back,IC
2019-04-01 14:09:35+02:00,8892007,8821006,high,3000,back,IC
2019-04-01 14:15:25+02:00,8832409,8832458,low,4300,back,IC
2019-04-01 18:05:55+02:00,8841004,8831005,low,435300,back,S
2019-04-01 21:30:31+02:00,8814001,8892007,medium,2800,back,IC
2019-04-01 22:59:06+02:00,8891702,8891009,low,2300,away,IC
2019-04-02 00:18:10+02:00,8813003,8833001,high,400,away,IC
2019-06-23 09:08:47+02:00,8814001,8895836,low,3600,back,IC
2019-06-23 10:30:04+02:00,8819406,8814001,medium,3700,back,IC
2019-06-23 17:21:00+02:00,8821121,8821238,medium,3300,back,IC
2019-06-23 19:36:43+02:00,8894201,8813003,medium,3200,back,IC
2019-06-23 22:32:40+02:00,8883808,8814308,high,3400,away,IC
2019-06-16 15:37:37+02:00,8892007,8841004,medium,500,away,IC
2019-06-16 17:19:26+02:00,8813003,8881000,medium,1700,back,IC
2019-06-16 18:58:34+02:00,8814001,8813003,medium,2300,away,IC
2019-06-16 18:58:09+02:00,8814001,8813003,medium,2300,away,IC
2019-06-16 18:59:09+02:00,8896925,8896008,high,2300,away,IC
2019-06-16 18:59:42+02:00,8896800,8896909,medium,2300,away,IC
2019-06-16 21:39:45+02:00,8813003,8891009,high,500,back,IC
2019-06-16 21:41:06+02:00,8813003,8891009,low,500,back,IC
2019-06-28 07:41:55+02:00,8814001,8813003,high,23600,away,S
2019-06-28 08:29:44+02:00,8821311,8822210,low,11900,back,S
2019-06-28 08:30:00+02:00,8822004,8822251,high,11900,back,S
2019-06-28 13:55:26+02:00,8891009,8891140,high,500,away,L
2019-06-28 14:18:57+02:00,8814001,8886009,high,1900,back,IC
2019-06-28 17:03:17+02:00,8812005,8892007,medium,1500,back,IC
2019-06-28 17:19:57+02:00,8841004,8400424,low,435300,away,S
2019-06-28 19:30:29+02:00,8844503,8844628,low,500,away,IC
2019-06-18 05:42:25+02:00,8895208,8895802,high,2300,away,IC
2019-06-18 07:44:38+02:00,8811411,8863008,medium,2500,away,IC
2019-06-18 07:55:37+02:00,8814134,8814001,medium,11700,away,S
2019-06-18 09:39:18+02:00,8814456,8811411,medium,53500,away,S
2019-06-18 14:58:44+02:00,8813003,8892007,low,1500,back,IC
2019-06-18 16:05:53+02:00,8892007,8896008,medium,8900,back,P
2019-06-18 16:24:03+02:00,8812005,8895000,medium,108000,away,S
2019-06-18 16:36:17+02:00,8813003,8833001,high,8300,away,P
2019-06-18 18:57:08+02:00,8813003,8814258,high,4500,back,IC
2019-06-18 21:30:26+02:00,8891009,8891702,low,500,back,IC
2019-06-26 07:49:41+02:00,8896008,8813003,medium,400,away,IC
2019-06-26 07:50:00+02:00,8896925,8896008,high,400,away,IC
2019-06-26 08:28:49+02:00,8821121,8822004,high,2000,back,IC
2019-06-26 10:58:51+02:00,8813003,8822004,high,2000,away,IC
2019-06-26 17:01:04+02:00,8891009,8892205,medium,8900,back,P
2019-06-26 17:43:18+02:00,8812005,8811916,medium,83900,away,S
2019-06-09 12:38:03+02:00,8821006,8892007,high,700,away,IC
2019-06-09 12:59:39+02:00,8892007,8885704,low,700,away,IC
2019-06-09 13:41:50+02:00,8819406,8833001,low,3600,away,
2019-06-09 15:36:03+02:00,8833233,8833001,low,2800,away,L
2019-06-09 17:09:55+02:00,8833175,8833001,low,4100,away,IC
2019-06-09 17:09:51+02:00,8822525,8833175,medium,4100,away,IC
2019-06-09 17:09:39+02:00,8822004,8822426,low,4100,away,IC
2019-06-09 17:09:44+02:00,8822426,8822475,low,4100,away,IC
2019-06-09 17:09:47+02:00,8822475,8822517,low,4100,away,IC
2019-06-09 17:12:43+02:00,8822004,8822053,low,800,back,L
2019-06-09 17:12:50+02:00,8822004,8822053,low,800,back,L
2019-09-07 10:47:37+02:00,8892007,8891140,high,2800,back,IC
2019-09-07 12:36:52+02:00,8812005,8892007,low,500,back,IC
2019-09-07 18:44:47+02:00,8895208,8895232,high,2300,back,IC
2019-09-07 20:51:26+02:00,8863008,8813003,low,2100,back,IC
2019-09-23 05:41:07+02:00,8895208,8895802,high,2300,away,IC
2019-09-23 05:42:59+02:00,8892601,8895208,high,2300,away,IC
2019-09-23 05:43:05+02:00,8895208,8895802,high,2300,away,IC
2019-09-23 07:14:18+02:00,8811601,8811304,medium,2100,back,IC
2019-09-23 07:14:29+02:00,8811916,8812005,low,2100,back,IC
2019-09-23 07:14:23+02:00,8811304,8811916,low,2100,back,IC
2019-09-23 07:26:34+02:00,8812005,8813003,low,2100,back,IC
2019-09-23 07:26:38+02:00,8813003,8814001,low,2100,back,IC
2019-09-23 09:33:30+02:00,8821121,8821907,low,4200,back,IC
2019-09-23 10:11:58+02:00,8872009,8814001,high,4500,away,IC
2019-09-23 12:24:58+02:00,8821832,8833001,medium,2800,away,L
2019-09-23 18:17:01+02:00,8896008,8896115,high,400,away,IC
2019-09-23 18:16:52+02:00,8896008,8896115,high,400,away,IC
2019-09-23 18:23:42+02:00,8896115,8896149,high,400,away,IC
2019-09-23 18:38:30+02:00,8896149,8892106,high,400,away,IC
2019-09-23 18:38:39+02:00,8892106,8892080,high,400,away,IC
2019-09-23 18:51:39+02:00,8892106,8892080,high,400,away,IC
2019-09-23 18:51:43+02:00,8892080,8892007,high,400,away,IC
2019-09-23 18:53:39+02:00,8892007,8814001,high,400,away,IC
2019-09-23 19:20:53+02:00,8813003,8814258,low,11900,back,S
2019-09-23 19:30:35+02:00,8892007,8814001,high,400,away,IC
2019-09-23 19:30:39+02:00,8814001,8813003,high,400,away,IC
2019-09-23 19:30:43+02:00,8813003,8812005,medium,400,away,IC
2019-05-09 09:46:44+02:00,8813003,8819406,low,2300,away,IC
2019-05-09 09:50:03+02:00,8821816,8821006,high,2800,back,L
2019-05-09 09:50:35+02:00,8821147,8821121,high,2800,back,L
2019-05-09 11:03:23+02:00,8821006,8822004,high,2600,away,IC
2019-05-09 17:34:45+02:00,8895802,8812005,medium,3600,away,IC
2019-05-09 17:34:40+02:00,8895802,8812005,high,3600,away,IC
2019-05-09 17:34:57+02:00,8895802,8895836,medium,3600,away,IC
2019-05-09 18:45:11+02:00,8821006,8821600,medium,4300,away,IC
2019-05-09 19:11:15+02:00,8821006,8821600,medium,4300,away,IC
2019-05-09 19:26:58+02:00,8874609,8874567,low,614500,back,S
2019-05-09 22:20:51+02:00,8894508,8893120,low,700,away,IC
2019-09-21 09:49:10+02:00,8822004,8814001,low,11900,back,S
2019-09-21 10:11:33+02:00,8896008,8891702,low,12300,back,IC
2019-09-21 10:32:19+02:00,8814001,8891009,high,2800,back,IC
2019-09-21 16:35:29+02:00,8813003,8833001,medium,1500,away,IC
2019-09-21 17:59:07+02:00,8841004,8843307,medium,4900,back,L
2019-09-21 17:59:27+02:00,8814001,8813003,medium,86500,away,S
2019-09-21 18:08:53+02:00,8895067,8893583,medium,3600,back,IC
2019-09-21 19:48:56+02:00,8891140,8892007,high,1500,away,IC
2019-09-21 20:37:20+02:00,8812005,8811189,medium,3300,away,IC
2019-09-20 06:43:08+02:00,8883006,8814001,medium,7800,away,P
2019-09-20 08:01:29+02:00,8892106,8892007,high,3000,back,IC
2019-09-20 10:13:51+02:00,8822004,8821063,high,4500,away,IC
2019-09-20 10:57:57+02:00,8811262,8811254,low,23600,back,S
2019-09-20 12:25:33+02:00,8832433,8832565,low,4300,away,IC
2019-09-20 13:29:58+02:00,8841004,8813003,low,400,back,IC
2019-09-20 16:22:20+02:00,8811411,8811403,medium,93200,away,S
2019-09-20 16:26:22+02:00,8811403,8811304,medium,93200,away,S
2019-09-20 16:26:34+02:00,8811304,8811916,medium,93200,away,S
2019-09-20 16:29:40+02:00,8811916,8811171,high,93200,away,S
2019-09-20 16:34:30+02:00,8811916,8811171,high,93200,away,S
2019-09-20 16:34:35+02:00,8811171,8811106,high,93200,away,S
2019-09-20 16:42:09+02:00,8812005,8813003,medium,3600,back,IC
2019-09-20 16:47:46+02:00,8811213,8811221,high,93200,away,S
2019-09-20 16:52:14+02:00,8896800,8892205,low,800,back,IC
2019-09-20 16:55:16+02:00,8811221,8811254,high,93200,away,S
2019-09-20 16:57:19+02:00,8819406,8812005,low,3600,back,IC
2019-09-20 17:02:02+02:00,8811163,8811213,high,93200,away,S
2019-09-20 17:01:58+02:00,8811106,8811163,high,93200,away,S
2019-09-20 17:02:10+02:00,8811288,8833001,medium,93200,away,S
2019-09-20 17:02:06+02:00,8811254,8811288,high,93200,away,S
2019-09-20 17:02:14+02:00,8833001,8833050,low,93200,away,S
2019-09-20 17:23:10+02:00,8895802,8895091,medium,3600,back,IC
2019-09-20 17:23:27+02:00,8895000,8895067,medium,3600,back,IC
2019-09-20 17:23:19+02:00,8895091,8895000,medium,3600,back,IC
2019-09-20 17:24:37+02:00,8895000,8895067,low,3600,back,IC
2019-09-20 20:41:07+02:00,8819406,8822004,high,2600,back,IC
2019-12-28 12:22:46+01:00,8833001,8819406,low,3600,back,IC
2019-12-28 12:22:40+01:00,8819406,8812005,medium,3600,back,IC
2019-12-28 16:18:19+01:00,8885001,8813003,high,3200,away,IC
2019-11-17 16:57:23+01:00,8813003,8821121,high,9200,away,IC
2019-10-22 05:03:02+02:00,8822137,8833001,low,7000,back,P
2019-10-22 06:36:06+02:00,8814001,8813003,low,2800,away,IC
2019-10-22 08:39:41+02:00,8892007,8814001,high,1500,away,IC
2019-10-22 09:16:26+02:00,8821600,8821121,medium,2900,back,IC
2019-10-22 13:20:49+02:00,8896008,8885704,medium,19700,away,IC
2019-10-22 17:53:51+02:00,8813003,8883113,medium,3700,back,IC
2019-10-22 17:53:57+02:00,8814001,8883006,high,3700,back,IC
2019-10-22 17:54:04+02:00,8814001,8883006,high,3700,back,IC
2019-10-22 18:47:54+02:00,8814001,8892007,low,1500,back,IC
2019-05-19 09:07:26+02:00,8819406,8891009,high,2800,back,IC
2019-05-19 12:08:53+02:00,8891009,8833001,high,500,away,IC
2019-05-19 16:25:51+02:00,8814001,8833001,low,3600,away,IC
2019-05-19 17:56:57+02:00,8812005,8813003,medium,1900,back,IC
2019-05-19 20:48:37+02:00,8892007,8891009,medium,500,back,IC
2019-05-19 20:48:58+02:00,8814001,8892007,medium,500,back,IC
2019-05-19 20:49:06+02:00,8892007,8891009,medium,500,back,IC
2019-05-19 20:49:44+02:00,8813003,8814001,medium,500,back,IC
2019-05-19 20:49:51+02:00,8813003,8814001,medium,500,back,IC
2019-04-28 09:48:23+02:00,8893062,8893070,low,1800,away,
2019-04-28 09:48:15+02:00,8893013,8893039,low,1800,away,
2019-04-28 09:48:19+02:00,8893039,8893047,low,1800,away,
2019-04-28 09:48:10+02:00,8892007,8893013,low,1800,away,
2019-04-28 09:48:27+02:00,8895257,8895208,low,1800,away,
2019-04-28 17:08:03+02:00,8821121,8872009,medium,3100,back,IC
2019-04-28 18:01:48+02:00,8895802,8895869,high,2300,back,IC
2019-04-28 20:34:18+02:00,8891009,8821006,medium,1800,away,IC
2019-04-28 22:56:27+02:00,8895760,8895752,low,61500,away,S
2019-04-28 23:40:58+02:00,8821717,8813003,high,3400,back,IC
2019-04-28 23:41:04+02:00,8832433,8821717,high,4300,back,IC
2019-05-07 07:18:26+02:00,8821600,8821634,medium,2800,back,L
2019-05-07 07:18:33+02:00,8821857,8821832,medium,2800,back,L
2019-05-07 07:18:41+02:00,8821824,8821816,medium,2800,back,L
2019-05-07 07:18:37+02:00,8821832,8821824,high,2800,back,L
2019-05-07 07:18:45+02:00,8821816,8821600,high,2800,back,L
2019-05-07 08:25:15+02:00,8821121,8812005,high,4500,back,IC
2019-05-07 08:42:20+02:00,8821121,8812005,high,4500,back,IC
2019-05-07 16:40:51+02:00,8813003,8871308,high,4500,back,IC
2019-05-07 16:40:45+02:00,8813003,8871308,high,4500,back,IC
2019-05-07 16:49:08+02:00,8812005,8811221,medium,23600,away,S
2019-05-07 16:50:52+02:00,8814001,8814258,high,4500,back,IC
2019-05-07 17:00:42+02:00,8812005,8813003,high,1500,back,IC
2019-05-07 17:19:01+02:00,8821717,8832458,low,8200,away,P
2019-09-13 06:01:17+02:00,8814001,8895836,high,2200,back,IC
2019-09-13 07:24:02+02:00,8811734,8811601,low,206400,back,S
2019-09-13 07:35:42+02:00,8833001,8812005,medium,500,back,IC
2019-09-13 07:35:48+02:00,8841004,8833001,medium,500,back,IC
2019-09-13 07:58:23+02:00,8812005,8813003,low,500,back,IC
2019-09-13 08:30:09+02:00,8821600,8821006,high,337200,away,S
2019-09-13 09:50:04+02:00,8813003,8812005,medium,2000,away,IC
2019-09-13 16:31:11+02:00,8891009,8891140,high,2800,away,IC
2019-09-13 16:31:04+02:00,8891009,8891140,high,2800,away,IC
2019-09-13 17:35:39+02:00,8813003,8833001,medium,8300,away,P
2019-08-20 05:18:38+02:00,8895802,8814001,low,2200,away,IC
2019-08-20 09:13:56+02:00,8891140,8892007,high,2800,away,IC
2019-08-20 15:17:06+02:00,8814001,8895802,high,2300,back,IC
2019-08-20 16:21:39+02:00,8819406,8891009,high,2800,back,IC
2019-08-20 19:06:11+02:00,8892205,8892338,high,3000,away,IC
2019-08-20 19:06:16+02:00,8896735,8896008,high,700,back,IC
2019-08-20 19:06:20+02:00,8896008,8892205,high,400,back,IC
2019-08-20 19:06:07+02:00,8896008,8892205,high,400,back,IC
2019-08-20 19:06:39+02:00,8896735,8896008,high,700,back,IC
2019-08-20 19:06:35+02:00,8896008,8892205,high,2300,back,IC
2019-11-06 08:05:47+01:00,8833001,8813003,high,400,back,IC
2019-11-06 08:05:55+01:00,8812005,8813003,medium,400,back,IC
2019-11-06 08:05:58+01:00,8813003,8814001,low,400,back,IC
2019-11-06 08:16:49+01:00,8821196,8894748,low,1800,back,IC
2019-11-06 11:22:15+01:00,8812005,8833001,medium,1500,away,IC
2019-11-06 18:05:07+01:00,8813003,8833001,high,500,away,IC
2019-11-06 18:05:15+01:00,8812005,8833001,high,500,away,IC
2019-11-06 18:05:20+01:00,8833001,8841004,low,500,away,IC
2019-11-06 18:05:23+01:00,8813003,8812005,medium,500,away,IC
2019-11-06 19:24:40+01:00,8892007,8892080,low,3000,away,IC
2019-11-06 19:24:51+01:00,8892007,8892080,low,3000,away,IC
2019-11-06 19:25:58+01:00,8893120,8892007,high,3000,away,IC
2019-05-23 05:42:30+02:00,8895208,8895802,high,2300,away,IC
2019-05-23 07:31:37+02:00,8200520,8200518,high,5800,away,L
2019-05-23 11:44:31+02:00,8811916,8811601,low,2400,away,IC
2019-05-23 14:01:30+02:00,8821402,8821006,medium,322500,back,S
2019-05-23 15:11:55+02:00,8833001,8831401,high,8300,away,P
2019-05-23 20:59:38+02:00,8833001,8812005,medium,500,back,IC
2019-10-14 06:30:27+02:00,8881166,8814001,low,7800,away,P
2019-10-14 07:52:02+02:00,8814001,8813003,low,3600,away,IC
2019-10-14 07:51:50+02:00,8895000,8895091,high,3600,away,IC
2019-10-14 08:07:53+02:00,8833001,8819406,high,3600,back,IC
2019-10-14 08:15:15+02:00,8833001,8812005,high,400,back,IC
2019-10-14 08:33:50+02:00,8813003,8814001,low,3600,back,IC
2019-10-14 08:33:39+02:00,8819406,8812005,high,3600,back,IC
2019-10-14 08:33:45+02:00,8812005,8813003,medium,3600,back,IC
2019-10-14 11:31:20+02:00,8821006,8813003,low,2000,back,IC
2019-10-14 16:01:00+02:00,8812005,8886009,low,1900,back,IC
2019-10-14 16:01:08+02:00,8812005,8813003,medium,1900,back,IC
2019-10-14 16:09:06+02:00,8892007,8895000,high,3600,away,IC
2019-10-14 17:53:49+02:00,8813003,8812005,high,1700,away,IC
2019-10-14 17:58:11+02:00,8812005,8833001,high,1700,away,IC
2019-10-14 18:17:52+02:00,8833001,8833308,medium,1700,away,IC
2019-10-14 23:09:02+02:00,8892007,8819406,medium,2800,away,IC
2019-08-05 04:48:32+02:00,8812005,8811916,low,83900,away,S
2019-08-05 07:48:37+02:00,8814001,8813003,medium,500,away,IC
2019-08-05 18:19:59+02:00,8813003,8812005,low,3600,away,IC
2019-08-05 18:26:28+02:00,8812005,8819406,low,3600,away,IC
2019-08-05 18:39:42+02:00,8819406,8833001,low,3600,away,IC
2019-08-05 18:39:46+02:00,8833001,8833050,low,3600,away,IC
2019-08-05 19:42:23+02:00,8811601,8861200,low,2400,away,IC
2019-06-22 10:05:22+02:00,8893013,8893039,high,2200,away,IC
2019-06-22 10:30:09+02:00,8874005,8874609,low,3800,away,IC
2019-06-22 11:05:43+02:00,8812005,8813003,low,1900,back,IC
2019-06-22 13:03:55+02:00,8872611,8872009,high,614500,away,S
2019-06-22 14:03:51+02:00,8891702,8891009,high,500,away,IC
2019-06-22 16:26:22+02:00,8883113,8883006,low,3700,away,IC
2019-06-22 18:12:26+02:00,8811718,8811601,high,6900,back,ICT
2019-06-22 20:57:36+02:00,8896008,8892007,low,800,away,L
2019-06-22 21:24:57+02:00,8891702,8813003,medium,500,away,IC
2019-06-22 22:32:13+02:00,8814332,8883808,low,23700,back,S
2019-07-30 08:05:51+02:00,8821196,8891702,medium,1800,back,IC
2019-07-30 08:32:14+02:00,8821063,8821006,medium,4500,back,IC
2019-07-30 16:25:17+02:00,8812005,8895000,medium,108000,away,S
2019-07-16 07:37:09+02:00,8811601,8811304,high,7600,away,P
2019-07-16 07:37:23+02:00,8811601,8811304,high,7600,away,P
2019-07-16 08:05:10+02:00,8883006,8814001,medium,3700,away,IC
2019-07-16 09:08:16+02:00,8833175,8833001,low,4100,away,IC
2019-07-16 09:32:41+02:00,8819406,8812005,medium,3700,back,IC
2019-07-16 12:03:34+02:00,8841004,8842838,high,5500,away,L
2019-07-16 12:03:40+02:00,8841004,8842838,medium,5500,away,L
2019-07-16 17:49:14+02:00,8811916,8811304,high,83900,away,S
2019-07-16 17:49:25+02:00,8811411,8811437,high,83900,away,S
2019-07-16 17:49:09+02:00,8812005,8811916,medium,83900,away,S
2019-07-16 17:49:20+02:00,8811304,8811411,high,83900,away,S
2019-07-16 17:57:35+02:00,8811445,8811510,medium,83900,away,S
2019-07-16 18:02:41+02:00,8811510,8811528,medium,83900,away,S
2019-07-16 18:10:42+02:00,8811536,8811601,low,83900,away,S
2019-07-16 20:23:25+02:00,8831401,8831005,low,2200,away,IC
2019-07-16 20:37:48+02:00,8841004,8812005,high,500,back,IC
2019-07-16 20:37:56+02:00,8841004,8812005,medium,500,back,IC
2019-07-16 22:57:46+02:00,8822053,8891009,low,500,back,L
2019-05-13 06:36:51+02:00,8814001,8727100,medium,9400,away,THA
2019-05-13 07:05:16+02:00,8811510,8811437,high,83900,back,S
2019-05-13 07:05:42+02:00,8833274,8833233,medium,2400,back,L
2019-05-13 07:05:51+02:00,8833274,8833233,medium,2400,back,L
2019-05-13 07:24:02+02:00,8811601,8811304,high,7600,away,P
2019-05-13 07:30:01+02:00,8892007,8813003,high,7000,away,P
2019-05-13 18:11:03+02:00,8821196,8894821,medium,348200,back,S
2019-05-13 18:11:36+02:00,8821196,8894821,medium,348200,back,S
2019-05-13 19:36:28+02:00,8891314,8892205,low,800,away,
2019-05-13 19:36:33+02:00,8891314,8892205,low,800,away,
2019-05-13 19:39:22+02:00,8821063,8821006,low,8200,back,P
2019-05-13 19:39:17+02:00,8821105,8821063,medium,8200,back,P
2019-05-13 19:45:53+02:00,8821105,8821063,low,7200,away,P
2019-05-13 19:45:57+02:00,8821063,8821006,medium,7200,away,P
2019-09-06 08:04:03+02:00,8892106,8892007,high,3000,back,IC
2019-09-06 08:04:20+02:00,8892106,8892007,high,7900,back,P
2019-09-06 08:04:12+02:00,8892106,8892007,medium,3000,back,IC
2019-09-06 16:59:36+02:00,8895802,8895505,high,61500,away,S
2019-09-06 17:05:28+02:00,8813003,8892007,high,500,back,IC
2019-09-06 18:18:17+02:00,8821600,8821832,high,2900,away,IC
2019-09-06 18:18:57+02:00,8821832,8833209,high,2900,away,IC
